Payment Method,Fuel Type,Charge Type,Allowance,Cap Period,Start Date,End Date,Cost Value
PPM,Dual Fuel (implied),Unit Rate,NC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,262.0302609
PPM,Dual Fuel (implied),Unit Rate,OC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,81.79994521
PPM,Dual Fuel (implied),Unit Rate,PAAC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,0
PPM,Dual Fuel (implied),Unit Rate,PAP,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,0
PPM,Dual Fuel (implied),Unit Rate,PC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,185.433643
PPM,Dual Fuel (implied),Unit Rate,SMNCC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,3.338652503
PPM,Dual Fuel (implied),Unit Rate,AA,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,0
PPM,Dual Fuel (implied),Unit Rate,CM,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,24.05341644
PPM,Dual Fuel (implied),Unit Rate,CO,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,74.13436073
PPM,Dual Fuel (implied),Unit Rate,DF,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,666.0441447
PPM,Dual Fuel (implied),Unit Rate,DRC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,6.241419294
PPM,Dual Fuel (implied),Unit Rate,EBIT,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,34.33551205
PPM,Dual Fuel (implied),Unit Rate,HAP,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,14.72413458
PPM,Dual Fuel (implied),Unit Rate,IC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,13.64196571
PPM,Dual Fuel (implied),Unit Rate,NC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,296.5852329
PPM,Dual Fuel (implied),Unit Rate,PC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,187.2273847
PPM,Dual Fuel (implied),Unit Rate,SMNCC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,0
PPM,Dual Fuel (implied),Unit Rate,AA,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,15.01887161
PPM,Dual Fuel (implied),Unit Rate,CM,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,18.00005259
PPM,Dual Fuel (implied),Unit Rate,DF,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,1094.297605
PPM,Dual Fuel (implied),Unit Rate,EBIT,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,31.92055556
PPM,Dual Fuel (implied),Unit Rate,HAP,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,20.38825062
PPM,Dual Fuel (implied),Unit Rate,NC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,287.483596
PPM,Dual Fuel (implied),Unit Rate,OC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,77.0641589
PPM,Dual Fuel (implied),Unit Rate,PAAC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,0
PPM,Dual Fuel (implied),Unit Rate,PAP,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,0
