Payment Method,Fuel Type,Charge Type,Allowance,Cap Period,Cost Value
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Jul 2024 - Sept 2024,400.7554662471087
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Jul 2024 - Sept 2024,19.72115742207582
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Jul 2024 - Sept 2024,11.188632869821742
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Jul 2024 - Sept 2024,106.82032918413266
Standard Credit,Electricity Multi-Register,Unit Rate,OC,Jul 2024 - Sept 2024,48.94490606653618
Standard Credit,Electricity Multi-Register,Unit Rate,PAAC,Jul 2024 - Sept 2024,0.0
Standard Credit,Electricity Multi-Register,Unit Rate,PAP,Jul 2024 - Sept 2024,46.59548578356829
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Jul 2024 - Sept 2024,204.18191276035338
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Jul 2024 - Sept 2024,4.978997627278437
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Jul 2025 - Sept 2025,0.0
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Jul 2025 - Sept 2025,31.613491944024503
Standard Credit,Electricity Multi-Register,Unit Rate,CO,Jul 2025 - Sept 2025,47.63723258634549
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Jul 2025 - Sept 2025,471.15421636604253
Standard Credit,Electricity Multi-Register,Unit Rate,DRC,Jul 2025 - Sept 2025,83.73587400257873
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Jul 2025 - Sept 2025,23.61188195227614
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Jul 2025 - Sept 2025,12.897074491577904
Standard Credit,Electricity Multi-Register,Unit Rate,IC,Jul 2025 - Sept 2025,9.099198563912932
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Jul 2025 - Sept 2025,142.60490287655745
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Jul 2025 - Sept 2025,213.51887526782957
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Jul 2025 - Sept 2025,0.5167705763235533
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Jul 2026 - Sept 2026,0.0
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Jul 2026 - Sept 2026,44.561279077486724
Standard Credit,Electricity Multi-Register,Unit Rate,CO,Jul 2026 - Sept 2026,49.32974714159688
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Jul 2026 - Sept 2026,410.12176836065055
Standard Credit,Electricity Multi-Register,Unit Rate,DRC,Jul 2026 - Sept 2026,67.51576890179696
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Jul 2026 - Sept 2026,19.66822641909413
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Jul 2026 - Sept 2026,10.138997401057269
Standard Credit,Electricity Multi-Register,Unit Rate,IC,Jul 2026 - Sept 2026,9.335373757405275
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Jul 2026 - Sept 2026,132.46651511740566
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Jul 2026 - Sept 2026,92.92412032094914
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Jul 2026 - Sept 2026,-0.94911909562
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Oct 2022 - Dec 2022,20.701931196232078
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Oct 2022 - Dec 2022,12.009130989979031
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Oct 2022 - Dec 2022,1512.8094841491961
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Oct 2022 - Dec 2022,38.72011396526944
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Oct 2022 - Dec 2022,27.823502750582062
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Oct 2022 - Dec 2022,137.51721785081344
Standard Credit,Electricity Multi-Register,Unit Rate,OC,Oct 2022 - Dec 2022,45.19433855185906
Standard Credit,Electricity Multi-Register,Unit Rate,PAAC,Oct 2022 - Dec 2022,0.0
Standard Credit,Electricity Multi-Register,Unit Rate,PAP,Oct 2022 - Dec 2022,109.42439572962243
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Oct 2022 - Dec 2022,156.5407692041451
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Oct 2022 - Dec 2022,4.982511617157227
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Oct 2023 - Dec 2023,5.600425962016865
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Oct 2023 - Dec 2023,18.417607023985347
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Oct 2023 - Dec 2023,594.283958811405
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Oct 2023 - Dec 2023,23.24081353988387
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Oct 2023 - Dec 2023,13.63055754217886
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Oct 2023 - Dec 2023,160.93022874452265
Standard Credit,Electricity Multi-Register,Unit Rate,OC,Oct 2023 - Dec 2023,48.53234363992171
Standard Credit,Electricity Multi-Register,Unit Rate,PAAC,Oct 2023 - Dec 2023,0.0
Standard Credit,Electricity Multi-Register,Unit Rate,PAP,Oct 2023 - Dec 2023,58.49353787221341
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Oct 2023 - Dec 2023,177.60989723328595
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Oct 2023 - Dec 2023,4.806836460888803
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Oct 2024 - Dec 2024,15.899644085837112
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Oct 2024 - Dec 2024,23.79972233532604
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Oct 2024 - Dec 2024,467.7342982290743
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Oct 2024 - Dec 2024,22.391895649806617
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Oct 2024 - Dec 2024,12.298866802978816
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Oct 2024 - Dec 2024,127.73367051545803
Standard Credit,Electricity Multi-Register,Unit Rate,OC,Oct 2024 - Dec 2024,49.882547945205495
Standard Credit,Electricity Multi-Register,Unit Rate,PAAC,Oct 2024 - Dec 2024,0.0
Standard Credit,Electricity Multi-Register,Unit Rate,PAP,Oct 2024 - Dec 2024,51.74454213608442
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Oct 2024 - Dec 2024,202.62338471974223
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Oct 2024 - Dec 2024,5.953116116655904
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Oct 2025 - Dec 2025,0.0
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Oct 2025 - Dec 2025,31.10569127562571
Standard Credit,Electricity Multi-Register,Unit Rate,CO,Oct 2025 - Dec 2025,48.80083634308082
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Oct 2025 - Dec 2025,473.8174834296966
Standard Credit,Electricity Multi-Register,Unit Rate,DRC,Oct 2025 - Dec 2025,85.60097245657671
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Oct 2025 - Dec 2025,23.18366527016272
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Oct 2025 - Dec 2025,12.942157792770715
Standard Credit,Electricity Multi-Register,Unit Rate,IC,Oct 2025 - Dec 2025,9.663932594696567
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Oct 2025 - Dec 2025,166.5758564012276
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Oct 2025 - Dec 2025,212.4359100221911
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Oct 2025 - Dec 2025,-0.6416999999999999
Standard Credit,Electricity Single-Rate,Standing Charge,AA,Apr 2023 - June 2023,0.41079125157488544
Standard Credit,Electricity Single-Rate,Standing Charge,EBIT,Apr 2023 - June 2023,3.9018838352864678
Standard Credit,Electricity Single-Rate,Standing Charge,HAP,Apr 2023 - June 2023,1.4965816568244248
Standard Credit,Electricity Single-Rate,Standing Charge,NC,Apr 2023 - June 2023,103.14368142857143
Standard Credit,Electricity Single-Rate,Standing Charge,OC,Apr 2023 - June 2023,48.63013150684932
Standard Credit,Electricity Single-Rate,Standing Charge,PAAC,Apr 2023 - June 2023,16.852727397260278
Standard Credit,Electricity Single-Rate,Standing Charge,PAP,Apr 2023 - June 2023,10.172695410959976
Standard Credit,Electricity Single-Rate,Standing Charge,PC,Apr 2023 - June 2023,10.298637820906496
Standard Credit,Electricity Single-Rate,Standing Charge,SMNCC,Apr 2023 - June 2023,11.95167364352585
Standard Credit,Electricity Single-Rate,Standing Charge,AA,Apr 2024 - June 2024,0.0
Standard Credit,Electricity Single-Rate,Standing Charge,EBIT,Apr 2024 - June 2024,5.393605884332034
Standard Credit,Electricity Single-Rate,Standing Charge,HAP,Apr 2024 - June 2024,1.5644509701708686
Standard Credit,Electricity Single-Rate,Standing Charge,NC,Apr 2024 - June 2024,120.5856757142857
Standard Credit,Electricity Single-Rate,Standing Charge,OC,Apr 2024 - June 2024,50.64830136986301
Standard Credit,Electricity Single-Rate,Standing Charge,PAAC,Apr 2024 - June 2024,17.552122309197646
Standard Credit,Electricity Single-Rate,Standing Charge,PAP,Apr 2024 - June 2024,11.268526312556281
Standard Credit,Electricity Single-Rate,Standing Charge,PC,Apr 2024 - June 2024,10.909265371253543
Standard Credit,Electricity Single-Rate,Standing Charge,SMNCC,Apr 2024 - June 2024,11.082285041361699
Standard Credit,Electricity Single-Rate,Standing Charge,AA,Apr 2025 - June 2025,0.0
Standard Credit,Electricity Single-Rate,Standing Charge,EBIT,Apr 2025 - June 2025,5.069905824489216
Standard Credit,Electricity Single-Rate,Standing Charge,HAP,Apr 2025 - June 2025,1.6160278518401436
Standard Credit,Electricity Single-Rate,Standing Charge,NC,Apr 2025 - June 2025,95.2024807142857
Standard Credit,Electricity Single-Rate,Standing Charge,OC,Apr 2025 - June 2025,52.43360547945205
Standard Credit,Electricity Single-Rate,Standing Charge,PAAC,Apr 2025 - June 2025,18.170817808219173
Standard Credit,Electricity Single-Rate,Standing Charge,PAP,Apr 2025 - June 2025,10.04766473326026
Standard Credit,Electricity Single-Rate,Standing Charge,PC,Apr 2025 - June 2025,10.979819636605354
Standard Credit,Electricity Single-Rate,Standing Charge,SMNCC,Apr 2025 - June 2025,13.675063223126843
Standard Credit,Electricity Single-Rate,Standing Charge,AA,Apr 2026 - June 2026,0.0
Standard Credit,Electricity Single-Rate,Standing Charge,CO,Apr 2026 - June 2026,66.88730101505212
Standard Credit,Electricity Single-Rate,Standing Charge,DRC,Apr 2026 - June 2026,19.952196762368885
Standard Credit,Electricity Single-Rate,Standing Charge,EBIT,Apr 2026 - June 2026,5.822751859829344
Standard Credit,Electricity Single-Rate,Standing Charge,HAP,Apr 2026 - June 2026,1.5132928129391143
Standard Credit,Electricity Single-Rate,Standing Charge,IC,Apr 2026 - June 2026,9.400023847676366
Standard Credit,Electricity Single-Rate,Standing Charge,NC,Apr 2026 - June 2026,123.62351857142858
Standard Credit,Electricity Single-Rate,Standing Charge,PC,Apr 2026 - June 2026,3.4102172359204843
Standard Credit,Electricity Single-Rate,Standing Charge,SMNCC,Apr 2026 - June 2026,-2.11255540638
Standard Credit,Electricity Single-Rate,Standing Charge,AA,Jan 2023 - Mar 2023,0.0
Standard Credit,Electricity Single-Rate,Standing Charge,EBIT,Jan 2023 - Mar 2023,3.4340145308264654
Standard Credit,Electricity Single-Rate,Standing Charge,HAP,Jan 2023 - Mar 2023,1.4103099607941125
Standard Credit,Electricity Single-Rate,Standing Charge,NC,Jan 2023 - Mar 2023,84.41146428571427
Standard Credit,Electricity Single-Rate,Standing Charge,OC,Jan 2023 - Mar 2023,46.76720547945205
Standard Credit,Electricity Single-Rate,Standing Charge,PAAC,Jan 2023 - Mar 2023,16.207132093933463
Standard Credit,Electricity Single-Rate,Standing Charge,PAP,Jan 2023 - Mar 2023,8.877122959085382
Standard Credit,Electricity Single-Rate,Standing Charge,PC,Jan 2023 - Mar 2023,9.950486379774246
Standard Credit,Electricity Single-Rate,Standing Charge,SMNCC,Jan 2023 - Mar 2023,11.090106502704797
Standard Credit,Electricity Single-Rate,Standing Charge,AA,Jan 2024 - Mar 2024,0.41079125157488544
Standard Credit,Electricity Single-Rate,Standing Charge,EBIT,Jan 2024 - Mar 2024,4.710734774674623
Standard Credit,Electricity Single-Rate,Standing Charge,HAP,Jan 2024 - Mar 2024,1.5217452953623134
Standard Credit,Electricity Single-Rate,Standing Charge,NC,Jan 2024 - Mar 2024,103.14368142857143
Standard Credit,Electricity Single-Rate,Standing Charge,OC,Jan 2024 - Mar 2024,50.22138082191781
Standard Credit,Electricity Single-Rate,Standing Charge,PAAC,Jan 2024 - Mar 2024,17.40417338551859
Standard Credit,Electricity Single-Rate,Standing Charge,PAP,Jan 2024 - Mar 2024,10.192445576008542
Standard Credit,Electricity Single-Rate,Standing Charge,PC,Jan 2024 - Mar 2024,10.298637820906496
Standard Credit,Electricity Single-Rate,Standing Charge,SMNCC,Jan 2024 - Mar 2024,10.69908760649443
Standard Credit,Electricity Single-Rate,Standing Charge,AA,Jan 2025 - Mar 2025,0.0
Standard Credit,Electricity Single-Rate,Standing Charge,EBIT,Jan 2025 - Mar 2025,5.768508251354608
Standard Credit,Electricity Single-Rate,Standing Charge,HAP,Jan 2025 - Mar 2025,1.6234930367597948
Standard Credit,Electricity Single-Rate,Standing Charge,NC,Jan 2025 - Mar 2025,120.5856757142857
Standard Credit,Electricity Single-Rate,Standing Charge,OC,Jan 2025 - Mar 2025,51.61857534246575
Standard Credit,Electricity Single-Rate,Standing Charge,PAAC,Jan 2025 - Mar 2025,17.8883698630137
Standard Credit,Electricity Single-Rate,Standing Charge,PAP,Jan 2025 - Mar 2025,11.451555792102864
Standard Credit,Electricity Single-Rate,Standing Charge,PC,Jan 2025 - Mar 2025,10.909265371253543
Standard Credit,Electricity Single-Rate,Standing Charge,SMNCC,Jan 2025 - Mar 2025,13.25048425965346
Standard Credit,Electricity Single-Rate,Standing Charge,AA,Jan 2026 - Mar 2026,0.0
Standard Credit,Electricity Single-Rate,Standing Charge,CO,Jan 2026 - Mar 2026,66.1701391028107
Standard Credit,Electricity Single-Rate,Standing Charge,DRC,Jan 2026 - Mar 2026,19.16490540720537
Standard Credit,Electricity Single-Rate,Standing Charge,EBIT,Jan 2026 - Mar 2026,5.35428145105233
Standard Credit,Electricity Single-Rate,Standing Charge,HAP,Jan 2026 - Mar 2026,1.7848708636288944
Standard Credit,Electricity Single-Rate,Standing Charge,IC,Jan 2026 - Mar 2026,9.73247567136549
Standard Credit,Electricity Single-Rate,Standing Charge,NC,Jan 2026 - Mar 2026,95.2024807142857
Standard Credit,Electricity Single-Rate,Standing Charge,PC,Jan 2026 - Mar 2026,22.915579962327037
Standard Credit,Electricity Single-Rate,Standing Charge,SMNCC,Jan 2026 - Mar 2026,-1.4283
Standard Credit,Electricity Single-Rate,Standing Charge,AA,Jul 2023 - Sept 2023,0.41079125157488544
Standard Credit,Electricity Single-Rate,Standing Charge,EBIT,Jul 2023 - Sept 2023,3.9018838352864678
Standard Credit,Electricity Single-Rate,Standing Charge,HAP,Jul 2023 - Sept 2023,1.4965816568244248
Standard Credit,Electricity Single-Rate,Standing Charge,NC,Jul 2023 - Sept 2023,103.14368142857143
Standard Credit,Electricity Single-Rate,Standing Charge,OC,Jul 2023 - Sept 2023,48.63013150684932
Standard Credit,Electricity Single-Rate,Standing Charge,PAAC,Jul 2023 - Sept 2023,16.852727397260278
Standard Credit,Electricity Single-Rate,Standing Charge,PAP,Jul 2023 - Sept 2023,10.172695410959976
Standard Credit,Electricity Single-Rate,Standing Charge,PC,Jul 2023 - Sept 2023,10.298637820906496
Standard Credit,Electricity Single-Rate,Standing Charge,SMNCC,Jul 2023 - Sept 2023,11.95167364352585
Standard Credit,Electricity Single-Rate,Standing Charge,AA,Jul 2024 - Sept 2024,0.0
Standard Credit,Electricity Single-Rate,Standing Charge,EBIT,Jul 2024 - Sept 2024,5.5605446404238235
Standard Credit,Electricity Single-Rate,Standing Charge,HAP,Jul 2024 - Sept 2024,1.5668951204988084
Standard Credit,Electricity Single-Rate,Standing Charge,NC,Jul 2024 - Sept 2024,120.5856757142857
Standard Credit,Electricity Single-Rate,Standing Charge,OC,Jul 2024 - Sept 2024,50.64830136986301
Standard Credit,Electricity Single-Rate,Standing Charge,PAAC,Jul 2024 - Sept 2024,17.552122309197646
Standard Credit,Electricity Single-Rate,Standing Charge,PAP,Jul 2024 - Sept 2024,11.268526312556281
Standard Credit,Electricity Single-Rate,Standing Charge,PC,Jul 2024 - Sept 2024,10.909265371253543
Standard Credit,Electricity Single-Rate,Standing Charge,SMNCC,Jul 2024 - Sept 2024,11.082285041361699
Standard Credit,Electricity Single-Rate,Standing Charge,AA,Jul 2025 - Sept 2025,0.0
Standard Credit,Electricity Single-Rate,Standing Charge,CO,Jul 2025 - Sept 2025,64.59238289587948
Standard Credit,Electricity Single-Rate,Standing Charge,DRC,Jul 2025 - Sept 2025,18.184670538432886
Standard Credit,Electricity Single-Rate,Standing Charge,EBIT,Jul 2025 - Sept 2025,5.120649920761063
Standard Credit,Electricity Single-Rate,Standing Charge,HAP,Jul 2025 - Sept 2025,1.5986879794673985
Standard Credit,Electricity Single-Rate,Standing Charge,IC,Jul 2025 - Sept 2025,9.16478581619964
Standard Credit,Electricity Single-Rate,Standing Charge,NC,Jul 2025 - Sept 2025,95.2024807142857
Standard Credit,Electricity Single-Rate,Standing Charge,PC,Jul 2025 - Sept 2025,10.979819636605354
Standard Credit,Electricity Single-Rate,Standing Charge,SMNCC,Jul 2025 - Sept 2025,1.150231282784684
Standard Credit,Electricity Single-Rate,Standing Charge,AA,Jul 2026 - Sept 2026,0.0
Standard Credit,Electricity Single-Rate,Standing Charge,CO,Jul 2026 - Sept 2026,66.88730101505212
Standard Credit,Electricity Single-Rate,Standing Charge,DRC,Jul 2026 - Sept 2026,19.952196762368885
Standard Credit,Electricity Single-Rate,Standing Charge,EBIT,Jul 2026 - Sept 2026,5.86480194483646
Standard Credit,Electricity Single-Rate,Standing Charge,HAP,Jul 2026 - Sept 2026,1.5139084682337036
Standard Credit,Electricity Single-Rate,Standing Charge,IC,Jul 2026 - Sept 2026,9.400023847676366
Standard Credit,Electricity Single-Rate,Standing Charge,NC,Jul 2026 - Sept 2026,123.62351857142858
Standard Credit,Electricity Single-Rate,Standing Charge,PC,Jul 2026 - Sept 2026,3.4102172359204843
Standard Credit,Electricity Single-Rate,Standing Charge,SMNCC,Jul 2026 - Sept 2026,-2.11255540638
Standard Credit,Electricity Single-Rate,Standing Charge,AA,Oct 2022 - Dec 2022,0.0
Standard Credit,Electricity Single-Rate,Standing Charge,EBIT,Oct 2022 - Dec 2022,3.4340145308264654
Standard Credit,Electricity Single-Rate,Standing Charge,HAP,Oct 2022 - Dec 2022,1.4103099607941125
Standard Credit,Electricity Single-Rate,Standing Charge,NC,Oct 2022 - Dec 2022,84.41146428571427
Standard Credit,Electricity Single-Rate,Standing Charge,OC,Oct 2022 - Dec 2022,46.76720547945205
Standard Credit,Electricity Single-Rate,Standing Charge,PAAC,Oct 2022 - Dec 2022,16.207132093933463
Standard Credit,Electricity Single-Rate,Standing Charge,PAP,Oct 2022 - Dec 2022,8.877122959085382
Standard Credit,Electricity Single-Rate,Standing Charge,PC,Oct 2022 - Dec 2022,9.950486379774246
Standard Credit,Electricity Single-Rate,Standing Charge,SMNCC,Oct 2022 - Dec 2022,11.090106502704797
Standard Credit,Electricity Single-Rate,Standing Charge,AA,Oct 2023 - Dec 2023,0.41079125157488544
